t,VA,VB,VC,IA,IB,IC   
 0.000000e+000, 7.760751e-001,-3.883830e-001,-3.867169e-001, 2.913855e-003,-1.321277e-002, 1.032224e-002
 6.410000e-007, 7.760745e-001,-3.882201e-001,-3.868797e-001, 2.917126e-003,-1.321380e-002, 1.032000e-002
 1.282000e-006, 7.760738e-001,-3.880571e-001,-3.870425e-001, 2.920397e-003,-1.321484e-002, 1.031777e-002
 1.923000e-006, 7.760730e-001,-3.878942e-001,-3.872052e-001, 2.923667e-003,-1.321587e-002, 1.031553e-002
 2.564000e-006, 7.760722e-001,-3.877312e-001,-3.873680e-001, 2.926937e-003,-1.321690e-002, 1.031329e-002
 3.205000e-006, 7.760714e-001,-3.875681e-001,-3.875307e-001, 2.930207e-003,-1.321793e-002, 1.031106e-002
 3.846000e-006, 7.760705e-001,-3.874051e-001,-3.876934e-001, 2.933477e-003,-1.321897e-002, 1.030882e-002
 4.487000e-006, 7.760696e-001,-3.872420e-001,-3.878560e-001, 2.936747e-003,-1.322000e-002, 1.030658e-002
 5.128000e-006, 7.760686e-001,-3.870790e-001,-3.880187e-001, 2.940017e-003,-1.322103e-002, 1.030434e-002
 5.769000e-006, 7.760676e-001,-3.869159e-001,-3.881813e-001, 2.943286e-003,-1.322205e-002, 1.030210e-002
 6.410000e-006, 7.760665e-001,-3.867527e-001,-3.883439e-001, 2.946555e-003,-1.322308e-002, 1.029986e-002
 7.051000e-006, 7.760653e-001,-3.865896e-001,-3.885064e-001, 2.949824e-003,-1.322411e-002, 1.029762e-002
 7.692000e-006, 7.760642e-001,-3.864264e-001,-3.886690e-001, 2.953093e-003,-1.322514e-002, 1.029538e-002
 8.333000e-006, 7.760630e-001,-3.862632e-001,-3.888315e-001, 2.956362e-003,-1.322616e-002, 1.029314e-002
 8.974000e-006, 7.760617e-001,-3.861000e-001,-3.889940e-001, 2.959630e-003,-1.322719e-002, 1.029089e-002
 9.615000e-006, 7.760605e-001,-3.859368e-001,-3.891565e-001, 2.962899e-003,-1.322821e-002, 1.028865e-002
 1.025600e-005, 7.760591e-001,-3.857735e-001,-3.893190e-001, 2.966167e-003,-1.322924e-002, 1.028641e-002
 1.089700e-005, 7.760577e-001,-3.856102e-001,-3.894814e-001, 2.969435e-003,-1.323026e-002, 1.028416e-002
 1.153800e-005, 7.760563e-001,-3.854469e-001,-3.896438e-001, 2.972703e-003,-1.323128e-002, 1.028192e-002
 1.217900e-005, 7.760548e-001,-3.852836e-001,-3.898062e-001, 2.975971e-003,-1.323230e-002, 1.027967e-002
 1.282000e-005, 7.760532e-001,-3.851202e-001,-3.899686e-001, 2.979238e-003,-1.323332e-002, 1.027743e-002
 1.346100e-005, 7.760517e-001,-3.849568e-001,-3.901309e-001, 2.982505e-003,-1.323434e-002, 1.027518e-002
 1.410200e-005, 7.760501e-001,-3.847934e-001,-3.902932e-001, 2.985772e-003,-1.323536e-002, 1.027293e-002
 1.474300e-005, 7.760484e-001,-3.846300e-001,-3.904555e-001, 2.989040e-003,-1.323638e-002, 1.027068e-002
 1.538400e-005, 7.760467e-001,-3.844666e-001,-3.906178e-001, 2.992306e-003,-1.323740e-002, 1.026843e-002
 1.602500e-005, 7.760450e-001,-3.843031e-001,-3.907801e-001, 2.995573e-003,-1.323841e-002, 1.026618e-002
 1.666600e-005, 7.760432e-001,-3.841396e-001,-3.909423e-001, 2.998839e-003,-1.323943e-002, 1.026393e-002
 1.730700e-005, 7.760413e-001,-3.839761e-001,-3.911045e-001, 3.002106e-003,-1.324044e-002, 1.026168e-002
 1.794800e-005, 7.760394e-001,-3.838126e-001,-3.912667e-001, 3.005372e-003,-1.324146e-002, 1.025943e-002
 1.858900e-005, 7.760375e-001,-3.836490e-001,-3.914289e-001, 3.008638e-003,-1.324247e-002, 1.025718e-002
 1.923000e-005, 7.760355e-001,-3.834854e-001,-3.915910e-001, 3.011903e-003,-1.324348e-002, 1.025493e-002
 1.987100e-005, 7.760335e-001,-3.833218e-001,-3.917531e-001, 3.015169e-003,-1.324449e-002, 1.025268e-002
 2.051200e-005, 7.760314e-001,-3.831582e-001,-3.919152e-001, 3.018434e-003,-1.324551e-002, 1.025042e-002
 2.115300e-005, 7.760293e-001,-3.829946e-001,-3.920773e-001, 3.021700e-003,-1.324652e-002, 1.024817e-002
 2.179400e-005, 7.760271e-001,-3.828309e-001,-3.922393e-001, 3.024965e-003,-1.324753e-002, 1.024591e-002
 2.243500e-005, 7.760249e-001,-3.826672e-001,-3.924013e-001, 3.028230e-003,-1.324853e-002, 1.024366e-002
 2.307600e-005, 7.760227e-001,-3.825035e-001,-3.925633e-001, 3.031494e-003,-1.324954e-002, 1.024140e-002
 2.371700e-005, 7.760204e-001,-3.823398e-001,-3.927253e-001, 3.034759e-003,-1.325055e-002, 1.023915e-002
 2.435800e-005, 7.760181e-001,-3.821760e-001,-3.928873e-001, 3.038023e-003,-1.325156e-002, 1.023689e-002
 2.499900e-005, 7.760157e-001,-3.820122e-001,-3.930492e-001, 3.041287e-003,-1.325256e-002, 1.023463e-002
 2.564000e-005, 7.760133e-001,-3.818484e-001,-3.932111e-001, 3.044551e-003,-1.325357e-002, 1.023237e-002
 2.628100e-005, 7.760108e-001,-3.816846e-001,-3.933730e-001, 3.047815e-003,-1.325457e-002, 1.023011e-002
 2.692200e-005, 7.760082e-001,-3.815207e-001,-3.935349e-001, 3.051079e-003,-1.325557e-002, 1.022785e-002
 2.756300e-005, 7.760057e-001,-3.813569e-001,-3.936967e-001, 3.054342e-003,-1.325658e-002, 1.022559e-002
 2.820400e-005, 7.760031e-001,-3.811930e-001,-3.938585e-001, 3.057606e-003,-1.325758e-002, 1.022333e-002
 2.884500e-005, 7.760004e-001,-3.810291e-001,-3.940203e-001, 3.060868e-003,-1.325858e-002, 1.022107e-002
 2.948600e-005, 7.759978e-001,-3.808652e-001,-3.941821e-001, 3.064132e-003,-1.325958e-002, 1.021881e-002
 3.012700e-005, 7.759950e-001,-3.807012e-001,-3.943438e-001, 3.067394e-003,-1.326058e-002, 1.021655e-002
 3.076800e-005, 7.759922e-001,-3.805372e-001,-3.945056e-001, 3.070657e-003,-1.326158e-002, 1.021428e-002
 3.140900e-005, 7.759894e-001,-3.803732e-001,-3.946673e-001, 3.073919e-003,-1.326258e-002, 1.021202e-002
 3.205000e-005, 7.759865e-001,-3.802092e-001,-3.948289e-001, 3.077181e-003,-1.326357e-002, 1.020976e-002
 3.269100e-005, 7.759835e-001,-3.800451e-001,-3.949906e-001, 3.080443e-003,-1.326457e-002, 1.020749e-002
 3.333200e-005, 7.759806e-001,-3.798811e-001,-3.951522e-001, 3.083705e-003,-1.326557e-002, 1.020523e-002
 3.397300e-005, 7.759776e-001,-3.797170e-001,-3.953139e-001, 3.086967e-003,-1.326656e-002, 1.020296e-002
 3.461400e-005, 7.759745e-001,-3.795529e-001,-3.954754e-001, 3.090228e-003,-1.326755e-002, 1.020069e-002
 3.525500e-005, 7.759714e-001,-3.793887e-001,-3.956370e-001, 3.093490e-003,-1.326855e-002, 1.019843e-002
 3.589600e-005, 7.759682e-001,-3.792246e-001,-3.957985e-001, 3.096751e-003,-1.326954e-002, 1.019616e-002
 3.653700e-005, 7.759650e-001,-3.790604e-001,-3.959601e-001, 3.100012e-003,-1.327053e-002, 1.019389e-002
 3.717800e-005, 7.759618e-001,-3.788962e-001,-3.961216e-001, 3.103273e-003,-1.327152e-002, 1.019162e-002
 3.781900e-005, 7.759585e-001,-3.787320e-001,-3.962830e-001, 3.106533e-003,-1.327251e-002, 1.018935e-002
 3.846000e-005, 7.759551e-001,-3.785677e-001,-3.964445e-001, 3.109793e-003,-1.327350e-002, 1.018708e-002
 3.910100e-005, 7.759517e-001,-3.784035e-001,-3.966059e-001, 3.113054e-003,-1.327449e-002, 1.018481e-002
 3.974200e-005, 7.759483e-001,-3.782392e-001,-3.967673e-001, 3.116314e-003,-1.327548e-002, 1.018254e-002
 4.038300e-005, 7.759448e-001,-3.780749e-001,-3.969287e-001, 3.119573e-003,-1.327647e-002, 1.018027e-002
 4.102400e-005, 7.759413e-001,-3.779105e-001,-3.970900e-001, 3.122833e-003,-1.327745e-002, 1.017799e-002
 4.166500e-005, 7.759378e-001,-3.777461e-001,-3.972514e-001, 3.126093e-003,-1.327844e-002, 1.017572e-002
 4.230600e-005, 7.759342e-001,-3.775818e-001,-3.974127e-001, 3.129352e-003,-1.327942e-002, 1.017345e-002
 4.294700e-005, 7.759305e-001,-3.774174e-001,-3.975740e-001, 3.132611e-003,-1.328041e-002, 1.017117e-002
 4.358800e-005, 7.759268e-001,-3.772529e-001,-3.977352e-001, 3.135870e-003,-1.328139e-002, 1.016890e-002
 4.422900e-005, 7.759231e-001,-3.770885e-001,-3.978965e-001, 3.139129e-003,-1.328237e-002, 1.016662e-002
 4.487000e-005, 7.759193e-001,-3.769240e-001,-3.980577e-001, 3.142387e-003,-1.328335e-002, 1.016435e-002
 4.551100e-005, 7.759154e-001,-3.767596e-001,-3.982189e-001, 3.145646e-003,-1.328433e-002, 1.016207e-002
 4.615200e-005, 7.759116e-001,-3.765950e-001,-3.983800e-001, 3.148904e-003,-1.328531e-002, 1.015979e-002
 4.679300e-005, 7.759076e-001,-3.764305e-001,-3.985412e-001, 3.152162e-003,-1.328629e-002, 1.015751e-002
 4.743400e-005, 7.759036e-001,-3.762659e-001,-3.987023e-001, 3.155420e-003,-1.328727e-002, 1.015524e-002
 4.807500e-005, 7.758996e-001,-3.761014e-001,-3.988634e-001, 3.158677e-003,-1.328825e-002, 1.015296e-002
 4.871600e-005, 7.758956e-001,-3.759368e-001,-3.990245e-001, 3.161935e-003,-1.328923e-002, 1.015068e-002
 4.935700e-005, 7.758915e-001,-3.757721e-001,-3.991856e-001, 3.165192e-003,-1.329020e-002, 1.014840e-002
 4.999800e-005, 7.758873e-001,-3.756075e-001,-3.993466e-001, 3.168449e-003,-1.329118e-002, 1.014612e-002
 5.063900e-005, 7.758831e-001,-3.754428e-001,-3.995076e-001, 3.171706e-003,-1.329215e-002, 1.014383e-002
 5.128000e-005, 7.758789e-001,-3.752781e-001,-3.996686e-001, 3.174963e-003,-1.329313e-002, 1.014155e-002
 5.192100e-005, 7.758746e-001,-3.751135e-001,-3.998295e-001, 3.178220e-003,-1.329410e-002, 1.013927e-002
 5.256200e-005, 7.758703e-001,-3.749487e-001,-3.999905e-001, 3.181476e-003,-1.329507e-002, 1.013699e-002
 5.320300e-005, 7.758659e-001,-3.747840e-001,-4.001514e-001, 3.184732e-003,-1.329604e-002, 1.013470e-002
 5.384400e-005, 7.758614e-001,-3.746192e-001,-4.003123e-001, 3.187988e-003,-1.329701e-002, 1.013242e-002
 5.448500e-005, 7.758570e-001,-3.744544e-001,-4.004731e-001, 3.191244e-003,-1.329799e-002, 1.013013e-002
 5.512600e-005, 7.758524e-001,-3.742896e-001,-4.006340e-001, 3.194500e-003,-1.329895e-002, 1.012785e-002
 5.576700e-005, 7.758479e-001,-3.741247e-001,-4.007948e-001, 3.197755e-003,-1.329992e-002, 1.012556e-002
 5.640800e-005, 7.758433e-001,-3.739599e-001,-4.009556e-001, 3.201010e-003,-1.330089e-002, 1.012327e-002
 5.704900e-005, 7.758387e-001,-3.737950e-001,-4.011164e-001, 3.204265e-003,-1.330186e-002, 1.012099e-002
 5.769000e-005, 7.758340e-001,-3.736301e-001,-4.012771e-001, 3.207520e-003,-1.330282e-002, 1.011870e-002
 5.833100e-005, 7.758292e-001,-3.734652e-001,-4.014378e-001, 3.210775e-003,-1.330379e-002, 1.011641e-002
 5.897200e-005, 7.758244e-001,-3.733002e-001,-4.015985e-001, 3.214029e-003,-1.330475e-002, 1.011412e-002
 5.961300e-005, 7.758196e-001,-3.731352e-001,-4.017592e-001, 3.217283e-003,-1.330572e-002, 1.011183e-002
 6.025400e-005, 7.758147e-001,-3.729703e-001,-4.019199e-001, 3.220538e-003,-1.330668e-002, 1.010954e-002
 6.089500e-005, 7.758098e-001,-3.728052e-001,-4.020805e-001, 3.223791e-003,-1.330764e-002, 1.010725e-002
 6.153600e-005, 7.758048e-001,-3.726402e-001,-4.022411e-001, 3.227045e-003,-1.330860e-002, 1.010496e-002
 6.217700e-005, 7.757998e-001,-3.724751e-001,-4.024017e-001, 3.230299e-003,-1.330957e-002, 1.010267e-002
 6.281800e-005, 7.757947e-001,-3.723101e-001,-4.025623e-001, 3.233552e-003,-1.331052e-002, 1.010037e-002
 6.345900e-005, 7.757896e-001,-3.721450e-001,-4.027228e-001, 3.236805e-003,-1.331148e-002, 1.009808e-002
 6.410000e-005, 7.757845e-001,-3.719798e-001,-4.028833e-001, 3.240058e-003,-1.331244e-002, 1.009579e-002
 6.474100e-005, 7.757793e-001,-3.718147e-001,-4.030438e-001, 3.243311e-003,-1.331340e-002, 1.009349e-002
 6.538200e-005, 7.757741e-001,-3.716495e-001,-4.032043e-001, 3.246564e-003,-1.331436e-002, 1.009120e-002
 6.602300e-005, 7.757688e-001,-3.714843e-001,-4.033647e-001, 3.249816e-003,-1.331531e-002, 1.008890e-002
 6.666400e-005, 7.757635e-001,-3.713191e-001,-4.035251e-001, 3.253068e-003,-1.331627e-002, 1.008660e-002
 6.730500e-005, 7.757581e-001,-3.711539e-001,-4.036855e-001, 3.256320e-003,-1.331722e-002, 1.008431e-002
 6.794600e-005, 7.757527e-001,-3.709887e-001,-4.038459e-001, 3.259572e-003,-1.331818e-002, 1.008201e-002
 6.858700e-005, 7.757472e-001,-3.708234e-001,-4.040063e-001, 3.262824e-003,-1.331913e-002, 1.007971e-002
 6.922800e-005, 7.757417e-001,-3.706581e-001,-4.041666e-001, 3.266075e-003,-1.332008e-002, 1.007741e-002
 6.986900e-005, 7.757361e-001,-3.704928e-001,-4.043269e-001, 3.269327e-003,-1.332103e-002, 1.007511e-002
 7.051000e-005, 7.757305e-001,-3.703274e-001,-4.044872e-001, 3.272578e-003,-1.332198e-002, 1.007281e-002
 7.115100e-005, 7.757249e-001,-3.701621e-001,-4.046474e-001, 3.275829e-003,-1.332293e-002, 1.007051e-002
 7.179200e-005, 7.757192e-001,-3.699967e-001,-4.048077e-001, 3.279079e-003,-1.332388e-002, 1.006821e-002
 7.243300e-005, 7.757134e-001,-3.698313e-001,-4.049679e-001, 3.282330e-003,-1.332483e-002, 1.006591e-002
 7.307400e-005, 7.757077e-001,-3.696659e-001,-4.051281e-001, 3.285580e-003,-1.332578e-002, 1.006361e-002
 7.371500e-005, 7.757018e-001,-3.695004e-001,-4.052882e-001, 3.288830e-003,-1.332672e-002, 1.006131e-002
 7.435600e-005, 7.756959e-001,-3.693349e-001,-4.054484e-001, 3.292080e-003,-1.332767e-002, 1.005900e-002
 7.499700e-005, 7.756900e-001,-3.691694e-001,-4.056085e-001, 3.295330e-003,-1.332862e-002, 1.005670e-002
 7.563800e-005, 7.756841e-001,-3.690039e-001,-4.057686e-001, 3.298579e-003,-1.332956e-002, 1.005439e-002
 7.627900e-005, 7.756780e-001,-3.688384e-001,-4.059286e-001, 3.301829e-003,-1.333050e-002, 1.005209e-002
 7.692000e-005, 7.756720e-001,-3.686728e-001,-4.060887e-001, 3.305078e-003,-1.333145e-002, 1.004978e-002
 7.756100e-005, 7.756659e-001,-3.685073e-001,-4.062487e-001, 3.308327e-003,-1.333239e-002, 1.004748e-002
 7.820200e-005, 7.756597e-001,-3.683417e-001,-4.064087e-001, 3.311576e-003,-1.333333e-002, 1.004517e-002
 7.884300e-005, 7.756535e-001,-3.681760e-001,-4.065687e-001, 3.314824e-003,-1.333427e-002, 1.004286e-002
 7.948400e-005, 7.756473e-001,-3.680104e-001,-4.067286e-001, 3.318073e-003,-1.333521e-002, 1.004056e-002
 8.012500e-005, 7.756410e-001,-3.678447e-001,-4.068885e-001, 3.321321e-003,-1.333615e-002, 1.003825e-002
 8.076600e-005, 7.756347e-001,-3.676791e-001,-4.070484e-001, 3.324569e-003,-1.333709e-002, 1.003594e-002
 8.140700e-005, 7.756283e-001,-3.675134e-001,-4.072083e-001, 3.327817e-003,-1.333802e-002, 1.003363e-002
 8.204800e-005, 7.756220e-001,-3.673476e-001,-4.073682e-001, 3.331064e-003,-1.333896e-002, 1.003132e-002
 8.268900e-005, 7.756155e-001,-3.671819e-001,-4.075280e-001, 3.334312e-003,-1.333990e-002, 1.002901e-002
 8.333000e-005, 7.756090e-001,-3.670161e-001,-4.076878e-001, 3.337559e-003,-1.334083e-002, 1.002669e-002
 8.397100e-005, 7.756024e-001,-3.668503e-001,-4.078476e-001, 3.340806e-003,-1.334177e-002, 1.002438e-002
 8.461200e-005, 7.755958e-001,-3.666845e-001,-4.080074e-001, 3.344053e-003,-1.334270e-002, 1.002207e-002
 8.525300e-005, 7.755892e-001,-3.665187e-001,-4.081671e-001, 3.347300e-003,-1.334363e-002, 1.001976e-002
 8.589400e-005, 7.755825e-001,-3.663528e-001,-4.083268e-001, 3.350546e-003,-1.334456e-002, 1.001744e-002
 8.653500e-005, 7.755758e-001,-3.661869e-001,-4.084865e-001, 3.353792e-003,-1.334550e-002, 1.001513e-002
 8.717600e-005, 7.755690e-001,-3.660210e-001,-4.086461e-001, 3.357038e-003,-1.334643e-002, 1.001281e-002
 8.781700e-005, 7.755621e-001,-3.658551e-001,-4.088058e-001, 3.360284e-003,-1.334736e-002, 1.001050e-002
 8.845800e-005, 7.755553e-001,-3.656892e-001,-4.089654e-001, 3.363530e-003,-1.334828e-002, 1.000818e-002
 8.909900e-005, 7.755483e-001,-3.655232e-001,-4.091250e-001, 3.366775e-003,-1.334921e-002, 1.000586e-002
 8.974000e-005, 7.755414e-001,-3.653572e-001,-4.092846e-001, 3.370020e-003,-1.335014e-002, 1.000355e-002
 9.038100e-005, 7.755344e-001,-3.651912e-001,-4.094441e-001, 3.373265e-003,-1.335107e-002, 1.000123e-002
 9.102200e-005, 7.755273e-001,-3.650252e-001,-4.096036e-001, 3.376510e-003,-1.335199e-002, 9.998910e-003
 9.166300e-005, 7.755202e-001,-3.648591e-001,-4.097631e-001, 3.379755e-003,-1.335292e-002, 9.996591e-003
 9.230400e-005, 7.755131e-001,-3.646931e-001,-4.099226e-001, 3.382999e-003,-1.335384e-002, 9.994271e-003
 9.294500e-005, 7.755059e-001,-3.645270e-001,-4.100820e-001, 3.386244e-003,-1.335476e-002, 9.991950e-003
 9.358600e-005, 7.754987e-001,-3.643609e-001,-4.102415e-001, 3.389488e-003,-1.335569e-002, 9.989629e-003
 9.422700e-005, 7.754914e-001,-3.641947e-001,-4.104009e-001, 3.392732e-003,-1.335661e-002, 9.987309e-003
 9.486800e-005, 7.754841e-001,-3.640286e-001,-4.105602e-001, 3.395975e-003,-1.335753e-002, 9.984986e-003
 9.550900e-005, 7.754767e-001,-3.638624e-001,-4.107196e-001, 3.399219e-003,-1.335845e-002, 9.982663e-003
 9.615000e-005, 7.754693e-001,-3.636962e-001,-4.108789e-001, 3.402462e-003,-1.335937e-002, 9.980340e-003
 9.679100e-005, 7.754618e-001,-3.635300e-001,-4.110382e-001, 3.405705e-003,-1.336029e-002, 9.978017e-003
 9.743200e-005, 7.754543e-001,-3.633637e-001,-4.111975e-001, 3.408948e-003,-1.336121e-002, 9.975692e-003
 9.807300e-005, 7.754468e-001,-3.631975e-001,-4.113567e-001, 3.412191e-003,-1.336212e-002, 9.973367e-003
 9.871400e-005, 7.754391e-001,-3.630312e-001,-4.115160e-001, 3.415433e-003,-1.336304e-002, 9.971041e-003
 9.935500e-005, 7.754315e-001,-3.628649e-001,-4.116752e-001, 3.418676e-003,-1.336395e-002, 9.968716e-003
 9.999600e-005, 7.754238e-001,-3.626986e-001,-4.118344e-001, 3.421918e-003,-1.336487e-002, 9.966388e-003
 1.006370e-004, 7.754161e-001,-3.625322e-001,-4.119935e-001, 3.425160e-003,-1.336578e-002, 9.964061e-003
 1.012780e-004, 7.754083e-001,-3.623659e-001,-4.121527e-001, 3.428401e-003,-1.336670e-002, 9.961734e-003
 1.019190e-004, 7.754005e-001,-3.621995e-001,-4.123118e-001, 3.431643e-003,-1.336761e-002, 9.959405e-003
 1.025600e-004, 7.753927e-001,-3.620331e-001,-4.124709e-001, 3.434884e-003,-1.336852e-002, 9.957076e-003
 1.032010e-004, 7.753847e-001,-3.618666e-001,-4.126299e-001, 3.438125e-003,-1.336943e-002, 9.954746e-003
 1.038420e-004, 7.753768e-001,-3.617002e-001,-4.127890e-001, 3.441366e-003,-1.337034e-002, 9.952416e-003
 1.044830e-004, 7.753688e-001,-3.615337e-001,-4.129480e-001, 3.444607e-003,-1.337125e-002, 9.950086e-003
 1.051240e-004, 7.753607e-001,-3.613672e-001,-4.131070e-001, 3.447847e-003,-1.337216e-002, 9.947754e-003
 1.057650e-004, 7.753527e-001,-3.612007e-001,-4.132659e-001, 3.451088e-003,-1.337307e-002, 9.945421e-003
 1.064060e-004, 7.753445e-001,-3.610342e-001,-4.134249e-001, 3.454328e-003,-1.337397e-002, 9.943089e-003
 1.070470e-004, 7.753363e-001,-3.608676e-001,-4.135838e-001, 3.457568e-003,-1.337488e-002, 9.940756e-003
 1.076880e-004, 7.753281e-001,-3.607010e-001,-4.137427e-001, 3.460807e-003,-1.337579e-002, 9.938423e-003
 1.083290e-004, 7.753198e-001,-3.605344e-001,-4.139016e-001, 3.464047e-003,-1.337669e-002, 9.936088e-003
 1.089700e-004, 7.753115e-001,-3.603678e-001,-4.140604e-001, 3.467286e-003,-1.337759e-002, 9.933753e-003
 1.096110e-004, 7.753031e-001,-3.602012e-001,-4.142192e-001, 3.470525e-003,-1.337850e-002, 9.931418e-003
 1.102520e-004, 7.752947e-001,-3.600345e-001,-4.143780e-001, 3.473764e-003,-1.337940e-002, 9.929081e-003
 1.108930e-004, 7.752863e-001,-3.598678e-001,-4.145368e-001, 3.477003e-003,-1.338030e-002, 9.926746e-003
 1.115340e-004, 7.752777e-001,-3.597011e-001,-4.146956e-001, 3.480241e-003,-1.338120e-002, 9.924408e-003
 1.121750e-004, 7.752692e-001,-3.595344e-001,-4.148543e-001, 3.483479e-003,-1.338210e-002, 9.922070e-003
 1.128160e-004, 7.752606e-001,-3.593676e-001,-4.150130e-001, 3.486717e-003,-1.338300e-002, 9.919732e-003
 1.134570e-004, 7.752520e-001,-3.592009e-001,-4.151717e-001, 3.489955e-003,-1.338390e-002, 9.917393e-003
 1.140980e-004, 7.752433e-001,-3.590341e-001,-4.153303e-001, 3.493193e-003,-1.338480e-002, 9.915054e-003
 1.147390e-004, 7.752346e-001,-3.588673e-001,-4.154890e-001, 3.496430e-003,-1.338569e-002, 9.912713e-003
 1.153800e-004, 7.752258e-001,-3.587005e-001,-4.156476e-001, 3.499668e-003,-1.338659e-002, 9.910373e-003
 1.160210e-004, 7.752170e-001,-3.585336e-001,-4.158061e-001, 3.502905e-003,-1.338748e-002, 9.908032e-003
 1.166620e-004, 7.752081e-001,-3.583667e-001,-4.159647e-001, 3.506141e-003,-1.338838e-002, 9.905689e-003
 1.173030e-004, 7.751992e-001,-3.581998e-001,-4.161232e-001, 3.509378e-003,-1.338927e-002, 9.903347e-003
 1.179440e-004, 7.751902e-001,-3.580329e-001,-4.162817e-001, 3.512615e-003,-1.339016e-002, 9.901004e-003
 1.185850e-004, 7.751812e-001,-3.578660e-001,-4.164402e-001, 3.515851e-003,-1.339106e-002, 9.898661e-003
 1.192260e-004, 7.751722e-001,-3.576990e-001,-4.165987e-001, 3.519087e-003,-1.339195e-002, 9.896317e-003
 1.198670e-004, 7.751631e-001,-3.575321e-001,-4.167571e-001, 3.522323e-003,-1.339284e-002, 9.893971e-003
 1.205080e-004, 7.751540e-001,-3.573650e-001,-4.169155e-001, 3.525558e-003,-1.339373e-002, 9.891626e-003
 1.211490e-004, 7.751448e-001,-3.571980e-001,-4.170739e-001, 3.528794e-003,-1.339462e-002, 9.889280e-003
 1.217900e-004, 7.751356e-001,-3.570310e-001,-4.172322e-001, 3.532029e-003,-1.339551e-002, 9.886934e-003
 1.224310e-004, 7.751263e-001,-3.568639e-001,-4.173906e-001, 3.535264e-003,-1.339639e-002, 9.884587e-003
 1.230720e-004, 7.751170e-001,-3.566968e-001,-4.175489e-001, 3.538499e-003,-1.339728e-002, 9.882240e-003
 1.237130e-004, 7.751076e-001,-3.565297e-001,-4.177072e-001, 3.541733e-003,-1.339817e-002, 9.879892e-003
 1.243540e-004, 7.750982e-001,-3.563626e-001,-4.178655e-001, 3.544968e-003,-1.339905e-002, 9.877543e-003
 1.249950e-004, 7.750888e-001,-3.561955e-001,-4.180237e-001, 3.548202e-003,-1.339994e-002, 9.875193e-003
 1.256360e-004, 7.750793e-001,-3.560283e-001,-4.181819e-001, 3.551436e-003,-1.340082e-002, 9.872844e-003
 1.262770e-004, 7.750697e-001,-3.558611e-001,-4.183401e-001, 3.554669e-003,-1.340170e-002, 9.870493e-003
 1.269180e-004, 7.750602e-001,-3.556939e-001,-4.184983e-001, 3.557903e-003,-1.340258e-002, 9.868142e-003
 1.275590e-004, 7.750505e-001,-3.555267e-001,-4.186564e-001, 3.561136e-003,-1.340346e-002, 9.865791e-003
 1.282000e-004, 7.750409e-001,-3.553594e-001,-4.188145e-001, 3.564369e-003,-1.340435e-002, 9.863438e-003
 1.288410e-004, 7.750311e-001,-3.551922e-001,-4.189726e-001, 3.567602e-003,-1.340522e-002, 9.861086e-003
 1.294820e-004, 7.750214e-001,-3.550249e-001,-4.191307e-001, 3.570835e-003,-1.340610e-002, 9.858732e-003
 1.301230e-004, 7.750115e-001,-3.548576e-001,-4.192887e-001, 3.574067e-003,-1.340698e-002, 9.856378e-003
 1.307640e-004, 7.750017e-001,-3.546903e-001,-4.194467e-001, 3.577300e-003,-1.340786e-002, 9.854023e-003
 1.314050e-004, 7.749918e-001,-3.545229e-001,-4.196047e-001, 3.580532e-003,-1.340873e-002, 9.851668e-003
 1.320460e-004, 7.749819e-001,-3.543555e-001,-4.197627e-001, 3.583764e-003,-1.340961e-002, 9.849313e-003
 1.326870e-004, 7.749718e-001,-3.541881e-001,-4.199207e-001, 3.586995e-003,-1.341049e-002, 9.846956e-003
 1.333280e-004, 7.749618e-001,-3.540207e-001,-4.200786e-001, 3.590227e-003,-1.341136e-002, 9.844599e-003
 1.339690e-004, 7.749517e-001,-3.538533e-001,-4.202365e-001, 3.593458e-003,-1.341223e-002, 9.842242e-003
 1.346100e-004, 7.749416e-001,-3.536858e-001,-4.203944e-001, 3.596689e-003,-1.341311e-002, 9.839884e-003
 1.352510e-004, 7.749314e-001,-3.535184e-001,-4.205522e-001, 3.599920e-003,-1.341398e-002, 9.837526e-003
 1.358920e-004, 7.749212e-001,-3.533508e-001,-4.207100e-001, 3.603151e-003,-1.341485e-002, 9.835167e-003
 1.365330e-004, 7.749109e-001,-3.531833e-001,-4.208678e-001, 3.606381e-003,-1.341572e-002, 9.832807e-003
 1.371740e-004, 7.749006e-001,-3.530158e-001,-4.210256e-001, 3.609611e-003,-1.341659e-002, 9.830447e-003
 1.378150e-004, 7.748902e-001,-3.528483e-001,-4.211833e-001, 3.612841e-003,-1.341746e-002, 9.828086e-003
 1.384560e-004, 7.748799e-001,-3.526807e-001,-4.213411e-001, 3.616071e-003,-1.341832e-002, 9.825724e-003
 1.390970e-004, 7.748694e-001,-3.525131e-001,-4.214988e-001, 3.619300e-003,-1.341919e-002, 9.823362e-003
 1.397380e-004, 7.748589e-001,-3.523454e-001,-4.216564e-001, 3.622530e-003,-1.342006e-002, 9.821000e-003
 1.403790e-004, 7.748483e-001,-3.521778e-001,-4.218141e-001, 3.625759e-003,-1.342092e-002, 9.818637e-003
 1.410200e-004, 7.748378e-001,-3.520102e-001,-4.219717e-001, 3.628988e-003,-1.342179e-002, 9.816273e-003
