t,VA,VB,VC,IA,IB,IC   
 2.435800e-005, 7.756659e-001,-3.821879e-001,-3.925314e-001, 3.135206e-003,-1.338422e-002, 1.027444e-002
 2.499900e-005, 7.756636e-001,-3.820242e-001,-3.926933e-001, 3.138494e-003,-1.338522e-002, 1.027215e-002
 2.564000e-005, 7.756612e-001,-3.818605e-001,-3.928551e-001, 3.141781e-003,-1.338621e-002, 1.026986e-002
 2.628100e-005, 7.756587e-001,-3.816968e-001,-3.930170e-001, 3.145068e-003,-1.338721e-002, 1.026757e-002
 2.692200e-005, 7.756562e-001,-3.815330e-001,-3.931788e-001, 3.148355e-003,-1.338820e-002, 1.026527e-002
 2.756300e-005, 7.756537e-001,-3.813692e-001,-3.933406e-001, 3.151642e-003,-1.338920e-002, 1.026298e-002
 2.820400e-005, 7.756512e-001,-3.812054e-001,-3.935024e-001, 3.154929e-003,-1.339019e-002, 1.026069e-002
 2.884500e-005, 7.756485e-001,-3.810416e-001,-3.936642e-001, 3.158215e-003,-1.339118e-002, 1.025840e-002
 2.948600e-005, 7.756459e-001,-3.808778e-001,-3.938259e-001, 3.161502e-003,-1.339217e-002, 1.025610e-002
 3.012700e-005, 7.756432e-001,-3.807139e-001,-3.939876e-001, 3.164788e-003,-1.339317e-002, 1.025381e-002
 3.076800e-005, 7.756404e-001,-3.805500e-001,-3.941493e-001, 3.168074e-003,-1.339416e-002, 1.025151e-002
 3.140900e-005, 7.756377e-001,-3.803861e-001,-3.943109e-001, 3.171360e-003,-1.339515e-002, 1.024922e-002
 3.205000e-005, 7.756348e-001,-3.802221e-001,-3.944726e-001, 3.174645e-003,-1.339613e-002, 1.024692e-002
 3.269100e-005, 7.756320e-001,-3.800582e-001,-3.946342e-001, 3.177931e-003,-1.339712e-002, 1.024463e-002
 3.333200e-005, 7.756290e-001,-3.798942e-001,-3.947958e-001, 3.181216e-003,-1.339811e-002, 1.024233e-002
 3.397300e-005, 7.756261e-001,-3.797302e-001,-3.949574e-001, 3.184501e-003,-1.339909e-002, 1.024003e-002
 3.461400e-005, 7.756230e-001,-3.795662e-001,-3.951189e-001, 3.187786e-003,-1.340008e-002, 1.023773e-002
 3.525500e-005, 7.756200e-001,-3.794022e-001,-3.952804e-001, 3.191070e-003,-1.340107e-002, 1.023543e-002
 3.589600e-005, 7.756169e-001,-3.792381e-001,-3.954419e-001, 3.194355e-003,-1.340205e-002, 1.023313e-002
 3.653700e-005, 7.756137e-001,-3.790740e-001,-3.956034e-001, 3.197639e-003,-1.340303e-002, 1.023083e-002
 3.717800e-005, 7.756105e-001,-3.789099e-001,-3.957649e-001, 3.200923e-003,-1.340401e-002, 1.022853e-002
 3.781900e-005, 7.756073e-001,-3.787458e-001,-3.959263e-001, 3.204207e-003,-1.340500e-002, 1.022623e-002
 3.846000e-005, 7.756040e-001,-3.785816e-001,-3.960877e-001, 3.207491e-003,-1.340598e-002, 1.022393e-002
 3.910100e-005, 7.756006e-001,-3.784174e-001,-3.962491e-001, 3.210775e-003,-1.340696e-002, 1.022163e-002
 3.974200e-005, 7.755973e-001,-3.782532e-001,-3.964104e-001, 3.214058e-003,-1.340794e-002, 1.021932e-002
 4.038300e-005, 7.755938e-001,-3.780890e-001,-3.965718e-001, 3.217341e-003,-1.340891e-002, 1.021702e-002
 4.102400e-005, 7.755904e-001,-3.779248e-001,-3.967331e-001, 3.220624e-003,-1.340989e-002, 1.021471e-002
 4.166500e-005, 7.755868e-001,-3.777605e-001,-3.968944e-001, 3.223907e-003,-1.341087e-002, 1.021241e-002
 4.230600e-005, 7.755833e-001,-3.775962e-001,-3.970557e-001, 3.227189e-003,-1.341185e-002, 1.021010e-002
 4.294700e-005, 7.755797e-001,-3.774319e-001,-3.972169e-001, 3.230472e-003,-1.341282e-002, 1.020780e-002
 4.358800e-005, 7.755761e-001,-3.772676e-001,-3.973781e-001, 3.233754e-003,-1.341379e-002, 1.020549e-002
 4.422900e-005, 7.755724e-001,-3.771032e-001,-3.975393e-001, 3.237036e-003,-1.341477e-002, 1.020318e-002
 4.487000e-005, 7.755686e-001,-3.769388e-001,-3.977005e-001, 3.240318e-003,-1.341574e-002, 1.020087e-002
 4.551100e-005, 7.755648e-001,-3.767745e-001,-3.978617e-001, 3.243600e-003,-1.341671e-002, 1.019857e-002
 4.615200e-005, 7.755610e-001,-3.766100e-001,-3.980228e-001, 3.246881e-003,-1.341768e-002, 1.019626e-002
 4.679300e-005, 7.755571e-001,-3.764456e-001,-3.981839e-001, 3.250162e-003,-1.341865e-002, 1.019395e-002
 4.743400e-005, 7.755532e-001,-3.762811e-001,-3.983450e-001, 3.253444e-003,-1.341963e-002, 1.019164e-002
 4.807500e-005, 7.755492e-001,-3.761166e-001,-3.985060e-001, 3.256724e-003,-1.342059e-002, 1.018932e-002
 4.871600e-005, 7.755452e-001,-3.759521e-001,-3.986671e-001, 3.260005e-003,-1.342156e-002, 1.018701e-002
 4.935700e-005, 7.755411e-001,-3.757876e-001,-3.988281e-001, 3.263286e-003,-1.342253e-002, 1.018470e-002
 4.999800e-005, 7.755370e-001,-3.756230e-001,-3.989891e-001, 3.266566e-003,-1.342350e-002, 1.018239e-002
 5.063900e-005, 7.755329e-001,-3.754585e-001,-3.991501e-001, 3.269846e-003,-1.342446e-002, 1.018007e-002
 5.128000e-005, 7.755287e-001,-3.752939e-001,-3.993110e-001, 3.273126e-003,-1.342543e-002, 1.017776e-002
 5.192100e-005, 7.755244e-001,-3.751293e-001,-3.994719e-001, 3.276406e-003,-1.342639e-002, 1.017545e-002
 5.256200e-005, 7.755201e-001,-3.749646e-001,-3.996328e-001, 3.279686e-003,-1.342736e-002, 1.017313e-002
 5.320300e-005, 7.755158e-001,-3.748000e-001,-3.997937e-001, 3.282965e-003,-1.342832e-002, 1.017081e-002
 5.384400e-005, 7.755114e-001,-3.746353e-001,-3.999546e-001, 3.286244e-003,-1.342928e-002, 1.016850e-002
 5.448500e-005, 7.755070e-001,-3.744706e-001,-4.001154e-001, 3.289523e-003,-1.343024e-002, 1.016618e-002
 5.512600e-005, 7.755026e-001,-3.743058e-001,-4.002762e-001, 3.292802e-003,-1.343120e-002, 1.016386e-002
 5.576700e-005, 7.754980e-001,-3.741411e-001,-4.004370e-001, 3.296080e-003,-1.343216e-002, 1.016155e-002
 5.640800e-005, 7.754935e-001,-3.739763e-001,-4.005977e-001, 3.299359e-003,-1.343312e-002, 1.015923e-002
 5.704900e-005, 7.754889e-001,-3.738115e-001,-4.007585e-001, 3.302637e-003,-1.343408e-002, 1.015691e-002
 5.769000e-005, 7.754843e-001,-3.736467e-001,-4.009192e-001, 3.305915e-003,-1.343504e-002, 1.015459e-002
 5.833100e-005, 7.754796e-001,-3.734819e-001,-4.010799e-001, 3.309193e-003,-1.343599e-002, 1.015227e-002
 5.897200e-005, 7.754748e-001,-3.733170e-001,-4.012405e-001, 3.312471e-003,-1.343695e-002, 1.014995e-002
 5.961300e-005, 7.754700e-001,-3.731522e-001,-4.014012e-001, 3.315748e-003,-1.343790e-002, 1.014762e-002
 6.025400e-005, 7.754652e-001,-3.729873e-001,-4.015618e-001, 3.319025e-003,-1.343886e-002, 1.014530e-002
 6.089500e-005, 7.754603e-001,-3.728223e-001,-4.017224e-001, 3.322302e-003,-1.343981e-002, 1.014298e-002
 6.153600e-005, 7.754554e-001,-3.726574e-001,-4.018829e-001, 3.325579e-003,-1.344076e-002, 1.014065e-002
 6.217700e-005, 7.754504e-001,-3.724924e-001,-4.020435e-001, 3.328856e-003,-1.344171e-002, 1.013833e-002
 6.281800e-005, 7.754454e-001,-3.723274e-001,-4.022040e-001, 3.332132e-003,-1.344266e-002, 1.013601e-002
 6.345900e-005, 7.754404e-001,-3.721624e-001,-4.023645e-001, 3.335409e-003,-1.344362e-002, 1.013368e-002
 6.410000e-005, 7.754353e-001,-3.719974e-001,-4.025250e-001, 3.338685e-003,-1.344456e-002, 1.013136e-002
 6.474100e-005, 7.754301e-001,-3.718323e-001,-4.026855e-001, 3.341961e-003,-1.344551e-002, 1.012903e-002
 6.538200e-005, 7.754250e-001,-3.716673e-001,-4.028459e-001, 3.345236e-003,-1.344646e-002, 1.012670e-002
 6.602300e-005, 7.754197e-001,-3.715022e-001,-4.030063e-001, 3.348512e-003,-1.344741e-002, 1.012437e-002
 6.666400e-005, 7.754144e-001,-3.713371e-001,-4.031667e-001, 3.351787e-003,-1.344835e-002, 1.012205e-002
 6.730500e-005, 7.754091e-001,-3.711719e-001,-4.033270e-001, 3.355062e-003,-1.344930e-002, 1.011972e-002
 6.794600e-005, 7.754037e-001,-3.710068e-001,-4.034874e-001, 3.358337e-003,-1.345024e-002, 1.011739e-002
 6.858700e-005, 7.753983e-001,-3.708416e-001,-4.036477e-001, 3.361612e-003,-1.345119e-002, 1.011506e-002
 6.922800e-005, 7.753928e-001,-3.706764e-001,-4.038080e-001, 3.364886e-003,-1.345213e-002, 1.011273e-002
 6.986900e-005, 7.753873e-001,-3.705111e-001,-4.039682e-001, 3.368161e-003,-1.345307e-002, 1.011040e-002
 7.051000e-005, 7.753817e-001,-3.703459e-001,-4.041285e-001, 3.371435e-003,-1.345402e-002, 1.010806e-002
 7.115100e-005, 7.753762e-001,-3.701806e-001,-4.042887e-001, 3.374709e-003,-1.345496e-002, 1.010573e-002
 7.179200e-005, 7.753705e-001,-3.700153e-001,-4.044489e-001, 3.377983e-003,-1.345590e-002, 1.010340e-002
 7.243300e-005, 7.753648e-001,-3.698500e-001,-4.046091e-001, 3.381256e-003,-1.345684e-002, 1.010106e-002
 7.307400e-005, 7.753591e-001,-3.696847e-001,-4.047692e-001, 3.384529e-003,-1.345777e-002, 1.009873e-002
 7.371500e-005, 7.753533e-001,-3.695193e-001,-4.049293e-001, 3.387803e-003,-1.345871e-002, 1.009640e-002
 7.435600e-005, 7.753475e-001,-3.693540e-001,-4.050894e-001, 3.391076e-003,-1.345965e-002, 1.009406e-002
 7.499700e-005, 7.753416e-001,-3.691885e-001,-4.052495e-001, 3.394348e-003,-1.346058e-002, 1.009172e-002
 7.563800e-005, 7.753357e-001,-3.690231e-001,-4.054095e-001, 3.397621e-003,-1.346152e-002, 1.008939e-002
 7.627900e-005, 7.753298e-001,-3.688577e-001,-4.055696e-001, 3.400893e-003,-1.346245e-002, 1.008705e-002
 7.692000e-005, 7.753237e-001,-3.686922e-001,-4.057296e-001, 3.404165e-003,-1.346339e-002, 1.008471e-002
 7.756100e-005, 7.753177e-001,-3.685267e-001,-4.058896e-001, 3.407437e-003,-1.346432e-002, 1.008237e-002
 7.820200e-005, 7.753116e-001,-3.683612e-001,-4.060495e-001, 3.410709e-003,-1.346525e-002, 1.008004e-002
 7.884300e-005, 7.753054e-001,-3.681957e-001,-4.062095e-001, 3.413981e-003,-1.346618e-002, 1.007770e-002
 7.948400e-005, 7.752993e-001,-3.680301e-001,-4.063694e-001, 3.417252e-003,-1.346711e-002, 1.007536e-002
 8.012500e-005, 7.752931e-001,-3.678646e-001,-4.065292e-001, 3.420523e-003,-1.346804e-002, 1.007302e-002
 8.076600e-005, 7.752867e-001,-3.676990e-001,-4.066891e-001, 3.423794e-003,-1.346897e-002, 1.007067e-002
 8.140700e-005, 7.752804e-001,-3.675334e-001,-4.068490e-001, 3.427065e-003,-1.346990e-002, 1.006833e-002
 8.204800e-005, 7.752740e-001,-3.673677e-001,-4.070088e-001, 3.430335e-003,-1.347083e-002, 1.006599e-002
 8.268900e-005, 7.752677e-001,-3.672021e-001,-4.071686e-001, 3.433606e-003,-1.347176e-002, 1.006365e-002
 8.333000e-005, 7.752612e-001,-3.670364e-001,-4.073283e-001, 3.436876e-003,-1.347268e-002, 1.006130e-002
 8.397100e-005, 7.752547e-001,-3.668707e-001,-4.074881e-001, 3.440146e-003,-1.347361e-002, 1.005896e-002
 8.461200e-005, 7.752482e-001,-3.667050e-001,-4.076478e-001, 3.443416e-003,-1.347453e-002, 1.005661e-002
 8.525300e-005, 7.752416e-001,-3.665392e-001,-4.078075e-001, 3.446685e-003,-1.347545e-002, 1.005427e-002
 8.589400e-005, 7.752349e-001,-3.663734e-001,-4.079672e-001, 3.449955e-003,-1.347638e-002, 1.005192e-002
 8.653500e-005, 7.752282e-001,-3.662077e-001,-4.081268e-001, 3.453224e-003,-1.347730e-002, 1.004958e-002
 8.717600e-005, 7.752215e-001,-3.660419e-001,-4.082864e-001, 3.456493e-003,-1.347822e-002, 1.004723e-002
 8.781700e-005, 7.752147e-001,-3.658760e-001,-4.084460e-001, 3.459761e-003,-1.347914e-002, 1.004488e-002
 8.845800e-005, 7.752079e-001,-3.657102e-001,-4.086056e-001, 3.463030e-003,-1.348006e-002, 1.004253e-002
 8.909900e-005, 7.752010e-001,-3.655443e-001,-4.087652e-001, 3.466298e-003,-1.348098e-002, 1.004018e-002
 8.974000e-005, 7.751941e-001,-3.653784e-001,-4.089247e-001, 3.469566e-003,-1.348190e-002, 1.003783e-002
 9.038100e-005, 7.751871e-001,-3.652125e-001,-4.090842e-001, 3.472834e-003,-1.348281e-002, 1.003549e-002
 9.102200e-005, 7.751802e-001,-3.650466e-001,-4.092437e-001, 3.476102e-003,-1.348373e-002, 1.003313e-002
 9.166300e-005, 7.751731e-001,-3.648806e-001,-4.094031e-001, 3.479370e-003,-1.348464e-002, 1.003078e-002
 9.230400e-005, 7.751660e-001,-3.647146e-001,-4.095626e-001, 3.482637e-003,-1.348556e-002, 1.002843e-002
 9.294500e-005, 7.751589e-001,-3.645486e-001,-4.097220e-001, 3.485904e-003,-1.348647e-002, 1.002608e-002
 9.358600e-005, 7.751517e-001,-3.643826e-001,-4.098814e-001, 3.489171e-003,-1.348739e-002, 1.002373e-002
 9.422700e-005, 7.751445e-001,-3.642166e-001,-4.100407e-001, 3.492438e-003,-1.348830e-002, 1.002137e-002
 9.486800e-005, 7.751372e-001,-3.640505e-001,-4.102001e-001, 3.495704e-003,-1.348921e-002, 1.001902e-002
 9.550900e-005, 7.751299e-001,-3.638844e-001,-4.103594e-001, 3.498971e-003,-1.349012e-002, 1.001666e-002
 9.615000e-005, 7.751225e-001,-3.637183e-001,-4.105187e-001, 3.502237e-003,-1.349103e-002, 1.001431e-002
 9.679100e-005, 7.751151e-001,-3.635522e-001,-4.106779e-001, 3.505503e-003,-1.349194e-002, 1.001195e-002
 9.743200e-005, 7.751076e-001,-3.633860e-001,-4.108372e-001, 3.508768e-003,-1.349285e-002, 1.000960e-002
 9.807300e-005, 7.751002e-001,-3.632199e-001,-4.109964e-001, 3.512034e-003,-1.349376e-002, 1.000724e-002
 9.871400e-005, 7.750926e-001,-3.630537e-001,-4.111556e-001, 3.515299e-003,-1.349466e-002, 1.000488e-002
 9.935500e-005, 7.750850e-001,-3.628875e-001,-4.113148e-001, 3.518564e-003,-1.349557e-002, 1.000252e-002
 9.999600e-005, 7.750774e-001,-3.627212e-001,-4.114739e-001, 3.521829e-003,-1.349648e-002, 1.000016e-002
 1.006370e-004, 7.750697e-001,-3.625550e-001,-4.116330e-001, 3.525094e-003,-1.349738e-002, 9.997805e-003
 1.012780e-004, 7.750620e-001,-3.623887e-001,-4.117921e-001, 3.528358e-003,-1.349828e-002, 9.995445e-003
 1.019190e-004, 7.750542e-001,-3.622224e-001,-4.119512e-001, 3.531622e-003,-1.349919e-002, 9.993084e-003
 1.025600e-004, 7.750463e-001,-3.620561e-001,-4.121102e-001, 3.534887e-003,-1.350009e-002, 9.990723e-003
 1.032010e-004, 7.750385e-001,-3.618897e-001,-4.122693e-001, 3.538150e-003,-1.350099e-002, 9.988361e-003
 1.038420e-004, 7.750306e-001,-3.617234e-001,-4.124283e-001, 3.541414e-003,-1.350189e-002, 9.985999e-003
 1.044830e-004, 7.750226e-001,-3.615570e-001,-4.125873e-001, 3.544678e-003,-1.350279e-002, 9.983636e-003
 1.051240e-004, 7.750146e-001,-3.613906e-001,-4.127462e-001, 3.547941e-003,-1.350369e-002, 9.981273e-003
 1.057650e-004, 7.750066e-001,-3.612242e-001,-4.129051e-001, 3.551204e-003,-1.350459e-002, 9.978908e-003
 1.064060e-004, 7.749985e-001,-3.610578e-001,-4.130640e-001, 3.554467e-003,-1.350549e-002, 9.976543e-003
 1.070470e-004, 7.749904e-001,-3.608913e-001,-4.132229e-001, 3.557729e-003,-1.350638e-002, 9.974179e-003
 1.076880e-004, 7.749822e-001,-3.607248e-001,-4.133818e-001, 3.560991e-003,-1.350728e-002, 9.971812e-003
 1.083290e-004, 7.749740e-001,-3.605583e-001,-4.135406e-001, 3.564254e-003,-1.350817e-002, 9.969446e-003
 1.089700e-004, 7.749657e-001,-3.603918e-001,-4.136994e-001, 3.567516e-003,-1.350907e-002, 9.967079e-003
 1.096110e-004, 7.749574e-001,-3.602252e-001,-4.138582e-001, 3.570778e-003,-1.350996e-002, 9.964712e-003
 1.102520e-004, 7.749491e-001,-3.600586e-001,-4.140170e-001, 3.574039e-003,-1.351085e-002, 9.962344e-003
 1.108930e-004, 7.749406e-001,-3.598920e-001,-4.141757e-001, 3.577300e-003,-1.351175e-002, 9.959975e-003
 1.115340e-004, 7.749322e-001,-3.597254e-001,-4.143344e-001, 3.580562e-003,-1.351264e-002, 9.957605e-003
 1.121750e-004, 7.749237e-001,-3.595588e-001,-4.144931e-001, 3.583822e-003,-1.351353e-002, 9.955236e-003
 1.128160e-004, 7.749152e-001,-3.593921e-001,-4.146518e-001, 3.587083e-003,-1.351442e-002, 9.952866e-003
 1.134570e-004, 7.749066e-001,-3.592255e-001,-4.148104e-001, 3.590344e-003,-1.351531e-002, 9.950494e-003
 1.140980e-004, 7.748979e-001,-3.590588e-001,-4.149690e-001, 3.593604e-003,-1.351619e-002, 9.948122e-003
 1.147390e-004, 7.748892e-001,-3.588921e-001,-4.151276e-001, 3.596864e-003,-1.351708e-002, 9.945750e-003
 1.153800e-004, 7.748805e-001,-3.587253e-001,-4.152862e-001, 3.600124e-003,-1.351797e-002, 9.943377e-003
 1.160210e-004, 7.748718e-001,-3.585586e-001,-4.154447e-001, 3.603384e-003,-1.351885e-002, 9.941004e-003
 1.166620e-004, 7.748629e-001,-3.583918e-001,-4.156032e-001, 3.606643e-003,-1.351974e-002, 9.938630e-003
 1.173030e-004, 7.748541e-001,-3.582250e-001,-4.157617e-001, 3.609902e-003,-1.352062e-002, 9.936255e-003
 1.179440e-004, 7.748452e-001,-3.580582e-001,-4.159202e-001, 3.613161e-003,-1.352151e-002, 9.933881e-003
 1.185850e-004, 7.748362e-001,-3.578913e-001,-4.160786e-001, 3.616420e-003,-1.352239e-002, 9.931505e-003
 1.192260e-004, 7.748272e-001,-3.577245e-001,-4.162371e-001, 3.619679e-003,-1.352327e-002, 9.929128e-003
 1.198670e-004, 7.748182e-001,-3.575576e-001,-4.163955e-001, 3.622937e-003,-1.352415e-002, 9.926751e-003
 1.205080e-004, 7.748091e-001,-3.573906e-001,-4.165538e-001, 3.626195e-003,-1.352503e-002, 9.924375e-003
 1.211490e-004, 7.748000e-001,-3.572237e-001,-4.167122e-001, 3.629453e-003,-1.352591e-002, 9.921996e-003
 1.217900e-004, 7.747908e-001,-3.570568e-001,-4.168705e-001, 3.632711e-003,-1.352679e-002, 9.919617e-003
 1.224310e-004, 7.747816e-001,-3.568898e-001,-4.170288e-001, 3.635969e-003,-1.352767e-002, 9.917239e-003
 1.230720e-004, 7.747723e-001,-3.567228e-001,-4.171871e-001, 3.639226e-003,-1.352854e-002, 9.914858e-003
 1.237130e-004, 7.747630e-001,-3.565558e-001,-4.173453e-001, 3.642483e-003,-1.352942e-002, 9.912478e-003
 1.243540e-004, 7.747537e-001,-3.563888e-001,-4.175036e-001, 3.645740e-003,-1.353030e-002, 9.910097e-003
 1.249950e-004, 7.747443e-001,-3.562217e-001,-4.176618e-001, 3.648997e-003,-1.353117e-002, 9.907716e-003
 1.256360e-004, 7.747349e-001,-3.560547e-001,-4.178199e-001, 3.652254e-003,-1.353204e-002, 9.905334e-003
 1.262770e-004, 7.747253e-001,-3.558876e-001,-4.179781e-001, 3.655510e-003,-1.353292e-002, 9.902951e-003
 1.269180e-004, 7.747158e-001,-3.557205e-001,-4.181362e-001, 3.658766e-003,-1.353379e-002, 9.900568e-003
 1.275590e-004, 7.747062e-001,-3.555533e-001,-4.182943e-001, 3.662022e-003,-1.353466e-002, 9.898184e-003
 1.282000e-004, 7.746966e-001,-3.553862e-001,-4.184524e-001, 3.665278e-003,-1.353553e-002, 9.895800e-003
 1.288410e-004, 7.746869e-001,-3.552190e-001,-4.186105e-001, 3.668533e-003,-1.353640e-002, 9.893415e-003
 1.294820e-004, 7.746772e-001,-3.550518e-001,-4.187685e-001, 3.671788e-003,-1.353727e-002, 9.891029e-003
 1.301230e-004, 7.746674e-001,-3.548846e-001,-4.189265e-001, 3.675043e-003,-1.353814e-002, 9.888643e-003
 1.307640e-004, 7.746576e-001,-3.547173e-001,-4.190845e-001, 3.678298e-003,-1.353901e-002, 9.886256e-003
 1.314050e-004, 7.746478e-001,-3.545501e-001,-4.192424e-001, 3.681553e-003,-1.353987e-002, 9.883869e-003
 1.320460e-004, 7.746379e-001,-3.543828e-001,-4.194004e-001, 3.684807e-003,-1.354074e-002, 9.881482e-003
 1.326870e-004, 7.746279e-001,-3.542155e-001,-4.195583e-001, 3.688061e-003,-1.354160e-002, 9.879093e-003
 1.333280e-004, 7.746180e-001,-3.540482e-001,-4.197161e-001, 3.691315e-003,-1.354247e-002, 9.876704e-003
 1.339690e-004, 7.746079e-001,-3.538808e-001,-4.198740e-001, 3.694569e-003,-1.354333e-002, 9.874314e-003
 1.346100e-004, 7.745978e-001,-3.537135e-001,-4.200318e-001, 3.697822e-003,-1.354419e-002, 9.871924e-003
 1.352510e-004, 7.745877e-001,-3.535461e-001,-4.201896e-001, 3.701075e-003,-1.354505e-002, 9.869534e-003
 1.358920e-004, 7.745776e-001,-3.533787e-001,-4.203475e-001, 3.704329e-003,-1.354592e-002, 9.867142e-003
 1.365330e-004, 7.745673e-001,-3.532113e-001,-4.205052e-001, 3.707581e-003,-1.354678e-002, 9.864750e-003
 1.371740e-004, 7.745571e-001,-3.530438e-001,-4.206629e-001, 3.710834e-003,-1.354764e-002, 9.862358e-003
 1.378150e-004, 7.745467e-001,-3.528763e-001,-4.208207e-001, 3.714086e-003,-1.354850e-002, 9.859964e-003
 1.384560e-004, 7.745364e-001,-3.527088e-001,-4.209783e-001, 3.717339e-003,-1.354935e-002, 9.857571e-003
 1.390970e-004, 7.745260e-001,-3.525414e-001,-4.211360e-001, 3.720591e-003,-1.355021e-002, 9.855176e-003
 1.397380e-004, 7.745156e-001,-3.523738e-001,-4.212936e-001, 3.723842e-003,-1.355107e-002, 9.852782e-003
 1.403790e-004, 7.745051e-001,-3.522063e-001,-4.214512e-001, 3.727094e-003,-1.355192e-002, 9.850387e-003
 1.410200e-004, 7.744945e-001,-3.520387e-001,-4.216088e-001, 3.730345e-003,-1.355278e-002, 9.847990e-003
